 ,image,VSI,SSIM,MDSI,FSIM,RFSIM,SR_SIM,SMSE,quality
820,1060.jpg,0.990936261,0.957426676,0.288213205,0.959865311,0.705357787,0.978539347,2.781342468,50
821,2080.jpg,0.987336213,0.969702144,0.267127711,0.965396,0.448568737,0.979168039,3.218106859,50
822,469.jpg,1,1,0,1,1,1,0,100
823,1357.jpg,0.99309435,0.968498977,0.234869491,0.980165039,0.66702193,0.991415468,3.251848745,60
824,346.jpg,0.997916992,0.994093136,0.185699551,0.995915453,0.820515483,0.99570437,0.780826771,70
825,230.jpg,0.996295875,0.987222273,0.200126895,0.989899582,0.777679186,0.993777287,1.49826398,70
826,504.jpg,0.998991083,0.996136556,0.152633716,0.997611391,0.91375948,0.997624399,0.577755834,90
827,248.jpg,0.998485251,0.995405431,0.159558246,0.997588059,0.925226847,0.999042522,2.975184351,60
828,2174.jpg,0.994192286,0.9663905,0.251577012,0.978971859,0.719869888,0.989818273,3.118302397,80
829,1542.jpg,0.992228601,0.945862388,0.2646876,0.967934287,0.61215755,0.986225818,3.131466919,70
830,269.jpg,0.99931483,0.996708868,0.130304737,0.998303659,0.930267308,0.99905791,0.294692134,80
831,2066.jpg,0.991704014,0.886212302,0.276171723,0.973055762,0.766929051,0.987173412,5.130678749,65
832,813.jpg,1,1,0,1,1,1,0,100
833,1148.jpg,0.999293571,0.995910603,0.145699364,0.997929624,0.96661841,0.99922538,0.25961236,60
834,1811.jpg,0.998931781,0.992667531,0.161171169,0.995742524,0.932680182,0.998194445,1.061359657,65
835,623.jpg,1,1,0,1,1,1,0,100
836,1979.jpg,0.994076539,0.98257758,0.192725004,0.97898337,0.548576327,0.99302891,1.627645948,60
837,1056.jpg,0.991444445,0.979326597,0.256979758,0.973027107,0.674128017,0.986487831,1.889153999,65
838,310.jpg,0.999208204,0.999105054,0.131939051,0.99893697,0.884136013,0.998943766,0.608868954,60
839,2056.jpg,0.993010428,0.958712438,0.250116568,0.978228251,0.722816443,0.989119484,3.727345341,60
840,1322.jpg,0.987182409,0.920631946,0.299362878,0.958562014,0.592617671,0.979148427,5.257714228,60
841,2148.jpg,0.990676626,0.949724651,0.274202011,0.973267245,0.675587139,0.986942425,4.249115178,60
842,1704.jpg,0.988369314,0.902698569,0.301016174,0.951624361,0.477904484,0.974427246,15.40484965,55
843,1966.jpg,0.995266064,0.972582586,0.213164975,0.982384994,0.626358193,0.9925286,3.146378179,80
844,1858.jpg,0.999580796,0.997169352,0.12806684,0.99852299,0.965491818,0.999371042,1.428371953,70
845,462.jpg,0.997986654,0.99473481,0.165080391,0.996700521,0.87584976,0.996426681,0.847745706,85
846,1893.jpg,0.990937217,0.945144095,0.26486009,0.971730074,0.61084398,0.985857939,6.466403059,65
847,1839.jpg,0.99957451,0.99743465,0.123313237,0.998366428,0.964429196,0.999326301,0.792097755,70
848,225.jpg,0.99724746,0.990411543,0.192834734,0.995784607,0.685040324,0.993487525,2.169904902,60
849,1524.jpg,0.995377367,0.981769991,0.218695103,0.984337802,0.64578604,0.989903202,2.090652857,80
850,483.jpg,0.996676127,0.987497429,0.199017346,0.990411771,0.749619948,0.993410039,0.949379769,60
851,468.jpg,0.997813459,0.97255167,0.195044537,0.989374341,0.634904266,0.995046666,1.143014569,65
852,973.jpg,0.998144006,0.991421673,0.179388313,0.995179412,0.909075425,0.997044756,0.611789157,90
853,2068.jpg,0.9945065,0.986203867,0.209676389,0.983067518,0.712877627,0.992035373,1.569146052,60
854,805.jpg,0.99745627,0.993080061,0.18819173,0.989570479,0.839790878,0.995363095,1.665083195,80
855,1476.jpg,0.993266186,0.960338244,0.254207338,0.971823273,0.750352113,0.986129709,2.970135638,70
856,1865.jpg,0.998567738,0.982083888,0.193757783,0.993579085,0.811014903,0.997064805,3.803195695,60
857,692.jpg,0.997460442,0.994783224,0.174463926,0.997423857,0.858871092,0.997276096,0.749762877,70
858,94.jpg,1,1,0,1,1,1,0,100
859,2047.jpg,0.995585898,0.984581027,0.190039206,0.975558421,0.423230255,0.992609914,1.838926231,70
860,865.jpg,1,1,0,1,1,1,0,100
861,788.jpg,1,1,0,1,1,1,0,100
862,814.jpg,1,1,0,1,1,1,0,100
863,168.jpg,0.999353948,0.997745144,0.132433656,0.998560876,0.955276889,0.999091088,0.24465824,70
864,771.jpg,0.996549454,0.99244329,0.180221849,0.996350859,0.835392451,0.993989999,0.938386657,80
865,535.jpg,0.999034959,0.998074944,0.139209584,0.999173438,0.941588825,0.999185437,0.21477239,70
866,1518.jpg,0.991454256,0.94921346,0.268170777,0.969878613,0.589749699,0.985489578,3.719542861,60
867,1744.jpg,0.983119953,0.897728974,0.304045573,0.953912144,0.482610121,0.975793078,6.390562254,60
868,1057.jpg,0.991444445,0.979326597,0.256979758,0.973027107,0.674128017,0.986487831,1.889153999,60
869,1550.jpg,0.995883093,0.97212739,0.241861511,0.98117352,0.75415713,0.987871382,1.317605368,80
870,859.jpg,0.99113132,0.980827338,0.226018499,0.991983248,0.731689458,0.988879424,0.684174598,60
871,1299.jpg,0.994921562,0.970319915,0.251583146,0.974082913,0.753081011,0.98790688,1.960399369,80
872,2069.jpg,0.98781734,0.929664547,0.289292293,0.963688392,0.572218766,0.98271744,2.96476637,55
873,15.jpg,1,1,0,1,1,1,0,100
874,1109.jpg,0.9935198,0.966648109,0.244129037,0.97536121,0.78241217,0.989160541,1.55582235,65
875,663.jpg,1,1,0,1,1,1,0,100
876,1018.jpg,0.991440772,0.95056791,0.263229344,0.973808896,0.690810429,0.987716855,5.557553904,60
877,114.jpg,1,1,0,1,1,1,0,100
878,626.jpg,1,1,0,1,1,1,0,100
879,1278.jpg,0.982323391,0.889507485,0.313045545,0.947285586,0.334191638,0.96828143,0.182729918,70
880,693.jpg,0.997460442,0.994783224,0.174463926,0.997423857,0.858871092,0.997276096,0.749762877,70
881,1031.jpg,0.994406446,0.951587154,0.232647334,0.976380714,0.706667811,0.98997436,2.885127008,60
882,611.jpg,0.997909543,0.994296246,0.176040122,0.996947248,0.876036658,0.996064049,0.77928507,70
883,24.jpg,1,1,0,1,1,1,0,100
884,90.jpg,0.998417228,0.997080404,0.155413948,0.998161483,0.940394397,0.997744087,0.544593228,95
885,17.jpg,1,1,0,1,1,1,0,100
886,403.jpg,0.998139488,0.997798159,0.147601712,0.999212752,0.816112478,0.997674846,0.386713435,70
887,747.jpg,0.999265837,0.995111221,0.149257552,0.997626072,0.932520832,0.99888561,2.898103784,60
888,1565.jpg,0.98910416,0.919204314,0.306246268,0.950872958,0.553315204,0.975663943,4.0792912,70
889,1776.jpg,0.995108944,0.976767239,0.216553312,0.97872587,0.590426248,0.989781259,0.879166606,65
890,1575.jpg,0.991739006,0.956946004,0.263900862,0.968721571,0.56983675,0.98550658,3.53944,65
891,216.jpg,0.99608111,0.98352325,0.19963251,0.993671521,0.903144371,0.993890097,1.351447228,70
892,176.jpg,0.995611784,0.985354795,0.196151459,0.993649344,0.755156835,0.992958763,2.019509552,70
893,292.jpg,1,1,0,1,1,1,0,100
894,252.jpg,0.998745102,0.995426478,0.153633129,0.99794329,0.954843764,0.999092476,2.43522997,60
895,819.jpg,0.997670163,0.989114234,0.201729041,0.990970918,0.863065988,0.995659992,1.40602065,80
896,201.jpg,1,1,0,1,1,1,0,100
897,982.jpg,0.994045881,0.959879597,0.244645616,0.982645158,0.781744881,0.992053127,3.253302833,60
898,1007.jpg,0.993584487,0.984473519,0.220078795,0.987314594,0.538288073,0.988797086,0.479486939,65
899,904.jpg,0.999577201,0.99914413,0.115605671,0.999449876,0.903618928,0.99877876,0.200893197,95
900,1818.jpg,0.998919907,0.992934314,0.16634184,0.996075116,0.919954646,0.99823054,1.998994821,60
901,1929.jpg,0.994679574,0.98506871,0.201658494,0.982037145,0.75823531,0.99118536,2.055952437,70
902,797.jpg,0.992060251,0.965602236,0.241654978,0.977127628,0.668351883,0.988646915,2.839602976,60
903,1765.jpg,0.986630123,0.940393036,0.273536576,0.96668674,0.509282748,0.983278721,6.175338986,70
904,986.jpg,0.998409929,0.984308782,0.195404752,0.993600014,0.956321305,0.997839266,2.127466181,80
905,180.jpg,1,1,0,1,1,1,0,100
906,1859.jpg,0.999854072,0.998945522,0.098868031,0.999640902,0.994318113,0.999823077,0.199253556,60
907,1127.jpg,0.991215958,0.956727895,0.261420513,0.967711746,0.664745035,0.982625429,3.225321677,70
908,1123.jpg,0.989582153,0.939029706,0.276693818,0.967351967,0.579205504,0.98407031,2.836388109,60
909,872.jpg,1,1,0,1,1,1,0,100
910,1558.jpg,0.995946835,0.974095122,0.219523997,0.980937081,0.636085735,0.990132689,2.165253322,60
911,970.jpg,1,1,0,1,1,1,0,100
912,916.jpg,0.99847858,0.992416413,0.170428139,0.995726933,0.869401956,0.996324314,0.570405716,60
913,1332.jpg,0.990746525,0.94499477,0.26620789,0.968145653,0.585393988,0.983605959,4.105917259,60
914,1167.jpg,0.988382882,0.945317565,0.284115457,0.965222795,0.644111995,0.981266764,5.309227635,65
915,1619.jpg,0.996748939,0.978378863,0.270293849,0.982712505,0.815391054,0.993046393,1.453455902,50
916,905.jpg,0.998568404,0.998553225,0.143330618,0.999211806,0.874827138,0.998508639,0.295673653,70
917,474.jpg,1,1,0,1,1,1,0,100
918,724.jpg,0.99724746,0.990411543,0.192834734,0.995784607,0.685040324,0.993487525,2.169904902,60
919,1793.jpg,0.999663296,0.997517087,0.119758269,0.998941575,0.971642579,0.999568792,0.76263144,50
920,2236.jpg,0.994711448,0.966699408,0.243733249,0.978061354,0.795443203,0.989763934,2.420729434,70
921,1065.jpg,0.997133161,0.992980326,0.193073986,0.996496559,0.912882381,0.993213801,0.565954696,90
922,1263.jpg,0.996554097,0.978758586,0.201245653,0.990728793,0.778386374,0.995218031,2.743060959,60
923,1736.jpg,0.994298362,0.968506393,0.243189172,0.976944997,0.796687523,0.988411909,2.058540899,60
924,2127.jpg,0.99917328,0.994380362,0.141647394,0.997350423,0.939334695,0.998883903,2.22325998,60
925,493.jpg,0.995072507,0.976212569,0.226290392,0.981406343,0.750552519,0.991861948,3.286957497,60
926,1995.jpg,0.992103082,0.980269607,0.237029168,0.982585312,0.75229619,0.991967706,1.998229782,60
927,312.jpg,0.993646136,0.987892766,0.194039195,0.994652041,0.520634508,0.991153672,1.234267347,60
928,640.jpg,1,1,0,1,1,1,0,100
929,245.jpg,0.997103076,0.988056725,0.19447638,0.958162548,0.54964102,0.99335433,1.091141107,60
930,166.jpg,1,1,0,1,1,1,0,100
931,2109.jpg,0.989088242,0.950300733,0.282462609,0.969428715,0.691769641,0.985999751,4.803566372,60
932,1986.jpg,0.990122897,0.980385824,0.230698536,0.984129848,0.688646163,0.991574529,3.282452422,60
933,1638.jpg,0.999901865,0.999729805,0.093917176,0.999751637,0.967992173,0.99972029,0.043909287,80
934,1742.jpg,0.990368829,0.954623055,0.254012958,0.97313136,0.67878313,0.98640869,5.170265958,70
935,1169.jpg,0.99713433,0.97702181,0.20960351,0.985600255,0.804818523,0.992169275,1.219695832,55
936,1862.jpg,0.99645319,0.97851543,0.218838407,0.984320653,0.907575122,0.99301136,0.983831218,50
937,1212.jpg,0.983403777,0.908119101,0.305620059,0.952236381,0.431362123,0.97202517,4.181105984,75
938,1596.jpg,0.999173726,0.996474302,0.157695922,0.997100216,0.916412238,0.998493549,0.459366151,60
939,306.jpg,0.995783263,0.977896842,0.228810806,0.982112482,0.495786508,0.992178309,0.286804133,60
940,508.jpg,0.994883788,0.96007284,0.22217365,0.981865306,0.74446299,0.991605518,3.146355375,60
941,487.jpg,0.996395331,0.98396292,0.211870003,0.987372769,0.84587583,0.993091583,1.54951342,70
942,32.jpg,1,1,0,1,1,1,0,100
943,869.jpg,1,1,0,1,1,1,0,100
944,1022.jpg,0.993644604,0.986920735,0.208718372,0.990980928,0.680993473,0.990445999,1.12385781,65
945,1432.jpg,0.994244478,0.972343525,0.247290533,0.980137334,0.811371335,0.990272711,2.592397258,60
946,2041.jpg,0.994105103,0.957349604,0.239059183,0.978350076,0.744112697,0.990271005,2.660316645,60
947,179.jpg,1,1,0,1,1,1,0,100
948,1760.jpg,0.988006682,0.947320817,0.281123623,0.967487492,0.600301012,0.982980195,4.79455599,60
949,1467.jpg,0.991512582,0.940457366,0.30440649,0.959640315,0.758234217,0.981614388,4.121260193,50
950,2067.jpg,0.992976264,0.969248886,0.259299028,0.974330695,0.680461649,0.986968552,3.646425619,65
951,2189.jpg,0.995989991,0.980241542,0.207738765,0.991962749,0.775697251,0.996044276,2.535390667,60
952,2077.jpg,0.989545639,0.982156549,0.257822353,0.952930759,0.645610557,0.977555313,0.727727428,55
953,1750.jpg,0.99410083,0.969462178,0.242066592,0.982088035,0.767869284,0.989692822,2.691914878,80
954,610.jpg,0.992927264,0.966735989,0.24904636,0.98161998,0.774612305,0.98751118,1.535989328,65
955,387.jpg,1,1,0,1,1,1,0,100
956,585.jpg,0.998132948,0.990624245,0.176847122,0.995863515,0.920212394,0.998838712,0.510616565,65
957,1073.jpg,0.985156086,0.939883424,0.337261591,0.956698027,0.683692129,0.972654846,13.40836939,60
958,436.jpg,0.996041315,0.992054449,0.191973005,0.995822348,0.800653535,0.994727328,1.16583023,60
959,712.jpg,1,1,0,1,1,1,0,100
960,2104.jpg,0.999648868,0.997169709,0.121250454,0.998672812,0.978225393,0.999449465,2.009063429,60
961,952.jpg,1,1,0,1,1,1,0,100
962,1106.jpg,0.989581235,0.920304162,0.270286133,0.963861284,0.579962675,0.98520468,6.035381434,50
963,108.jpg,0.996948892,0.987259147,0.20157539,0.990281749,0.829842663,0.995158949,1.852856795,85
964,632.jpg,1,1,0,1,1,1,0,100
965,1974.jpg,0.992233667,0.983093758,0.204833575,0.982561491,0.648494324,0.992484825,1.986888909,60
966,784.jpg,0.995043599,0.974659258,0.220626243,0.984789088,0.821501248,0.990841833,1.516443397,65
967,1314.jpg,0.99021744,0.940279248,0.279290059,0.964202811,0.640412371,0.981079087,2.670667074,70
968,1405.jpg,0.99090218,0.949111142,0.269682777,0.96796081,0.729770859,0.984618197,4.094489627,60
969,837.jpg,0.997580372,0.996592671,0.156803861,0.998598149,0.952199038,0.996908203,0.484989184,95
970,1973.jpg,0.994205946,0.982016773,0.20679336,0.982586031,0.522070433,0.992692387,2.098495649,60
971,2073.jpg,0.990846122,0.972337362,0.2483914,0.978982248,0.728244993,0.989329828,3.375636299,65
972,334.jpg,1,1,0,1,1,1,0,100
973,627.jpg,1,1,0,1,1,1,0,100
974,326.jpg,1,1,0,1,1,1,0,100
975,505.jpg,1,1,0,1,1,1,0,100
976,477.jpg,1,1,0,1,1,1,0,100
977,801.jpg,0.990816217,0.924693624,0.285066079,0.971100694,0.839114166,0.988915495,2.347548436,60
978,639.jpg,1,1,0,1,1,1,0,100
979,728.jpg,0.997460509,0.988054254,0.204471503,0.991771008,0.8540098,0.993918739,1.180508896,60
980,1822.jpg,0.999126402,0.993383672,0.161288525,0.996928161,0.921350596,0.998659774,2.229568109,60
981,2059.jpg,0.995180994,0.956954486,0.236279396,0.982560374,0.829786632,0.99214901,2.408188451,60
982,104.jpg,0.997336348,0.992988857,0.187803327,0.99513375,0.88137306,0.994824294,0.900335142,70
983,277.jpg,0.993650603,0.97227717,0.234905951,0.988921023,0.557963483,0.986817371,0.110835935,60
984,1903.jpg,0.985183924,0.958347051,0.290676639,0.965132781,0.65917034,0.98190481,0.670262129,75
985,1971.jpg,0.992040061,0.982758085,0.219029925,0.982269539,0.593283072,0.99085034,2.573784525,60
986,2233.jpg,0.996452087,0.977062289,0.226405926,0.985253362,0.813197676,0.991165014,2.067978802,80
987,1574.jpg,0.991739665,0.950783187,0.266587497,0.970563703,0.775597863,0.986799588,2.875254154,60
988,1789.jpg,0.999871274,0.998963284,0.094018021,0.999638067,0.994774063,0.999852979,0.155511885,60
989,1701.jpg,0.997174691,0.990306847,0.206717907,0.992656658,0.901219067,0.996779356,0.807032168,70
990,2223.jpg,0.989683379,0.941415396,0.284786506,0.964498369,0.650708278,0.980578983,2.508716792,60
991,1593.jpg,0.995067638,0.966007893,0.226954518,0.984030816,0.629085461,0.991253063,4.356358742,60
992,2211.jpg,0.999744694,0.998481189,0.111482403,0.9991676,0.990445672,0.999659726,0.235758845,60
993,1488.jpg,0.993511572,0.953877197,0.258165189,0.979264268,0.800046947,0.986773919,2.724307757,70
994,1008.jpg,0.999497439,0.999535779,0.099627059,0.999768862,0.928872917,0.999112092,0.313353057,60
995,188.jpg,0.996971104,0.992658393,0.17100465,0.996612979,0.733025674,0.99473638,1.530861787,80
996,1029.jpg,0.995782899,0.972942824,0.220649662,0.982318825,0.762639631,0.992377629,1.070017658,60
997,1871.jpg,0.999136774,0.996139363,0.15975561,0.996276582,0.874164499,0.998228109,1.561635609,70
998,1895.jpg,0.985597094,0.999245901,0.136635616,0.998081397,0.973578761,0.999294015,0.327357106,50
999,282.jpg,0.99652573,0.978825958,0.222546371,0.990873669,0.816083456,0.99236188,0.97751669,60
1000,1465.jpg,0.987411089,0.914544457,0.29186644,0.957482092,0.485915026,0.97601481,1.504339222,75
1001,736.jpg,0.994536548,0.976036687,0.238364101,0.981635449,0.801189185,0.990203224,1.895121475,60
1002,1646.jpg,0.994153718,0.96994327,0.239170936,0.979494479,0.729254985,0.989353844,1.807561368,55
1003,129.jpg,0.996516605,0.986251235,0.19479919,0.99146049,0.830306426,0.99470765,1.17618447,65
1004,1433.jpg,0.987330723,0.913010395,0.283104415,0.961877784,0.5346875,0.979763137,5.408080226,60
1005,1622.jpg,0.990771376,0.956610671,0.263009893,0.973178574,0.663135075,0.98679126,4.546433415,60
1006,1615.jpg,0.989565385,0.947226551,0.263074795,0.974532231,0.623607049,0.98614941,4.676747613,60
1007,1293.jpg,0.992590203,0.946491403,0.247986364,0.976191668,0.678931031,0.988837683,4.527704947,50
1008,151.jpg,1,1,0,1,1,1,0,100
1009,1289.jpg,0.994711581,0.979494872,0.232888305,0.983407492,0.724745414,0.988865816,0.777661468,90
1010,2183.jpg,0.999756929,0.999037788,0.111603663,0.999318021,0.983205383,0.999728011,0.863448871,60
1011,354.jpg,1,1,0,1,1,1,0,100
1012,1495.jpg,0.989189545,0.940675916,0.271228262,0.96787121,0.649289129,0.981456433,4.030723234,60
1013,2075.jpg,0.994684457,0.989635733,0.211611546,0.972985057,0.838065902,0.993318147,1.196639844,60
1014,2034.jpg,0.99341354,0.967396441,0.217245803,0.977340943,0.386081273,0.989931855,2.412094502,65
1015,1557.jpg,0.990358665,0.946502324,0.269426857,0.966191723,0.670196171,0.98515067,4.379168707,60
1016,42.jpg,0.99555979,0.984149073,0.220091344,0.987163593,0.770092381,0.990880466,1.606475229,65
1017,1162.jpg,0.991818208,0.959342748,0.273202587,0.973058347,0.733081713,0.984833387,0.898368089,60
1018,1279.jpg,0.984339039,0.920134604,0.313850046,0.949949265,0.607928345,0.97456555,3.72471215,65
1019,992.jpg,0.99929846,0.995546235,0.146493713,0.997548177,0.952796784,0.998927822,2.042389593,60
1020,1274.jpg,0.98722523,0.935619643,0.288988329,0.960880251,0.586260459,0.980360016,3.947041166,60
1021,591.jpg,0.993639633,0.97024972,0.242323157,0.986605541,0.664720313,0.987895824,1.544553808,60
1022,1605.jpg,0.987114218,0.928079217,0.282310293,0.964899801,0.527817461,0.983241783,5.804242133,60
1023,530.jpg,1,1,0,1,1,1,0,100
1024,1784.jpg,0.99356066,0.95695999,0.246758489,0.976934974,0.730140543,0.988908268,3.683451472,60
1025,2051.jpg,0.995853334,0.968963253,0.224733928,0.984352954,0.819324305,0.990930765,2.52230343,60
1026,320.jpg,1,1,0,1,1,1,0,100
1027,1549.jpg,0.98180881,0.935463212,0.307801471,0.954257431,0.570881404,0.977101336,4.124353943,60
1028,391.jpg,1,1,0,1,1,1,0,100
1029,1552.jpg,0.992998249,0.963290299,0.265558651,0.969016386,0.675792301,0.981304145,1.873941564,80
1030,1203.jpg,0.994969102,0.963624781,0.247191466,0.97781105,0.788455076,0.988209066,1.703640746,70
1031,1225.jpg,0.991729202,0.954501441,0.276591144,0.969569066,0.663896838,0.982797716,1.730617328,80
1032,1368.jpg,0.991079565,0.957432147,0.267917606,0.974158446,0.674400504,0.98568497,4.695057253,75
1033,155.jpg,1,1,0,1,1,1,0,100
1034,96.jpg,1,1,0,1,1,1,0,100
1035,1861.jpg,0.997978709,0.989828083,0.17938164,0.987014598,0.926229615,0.995746677,0.286325858,60
1036,1042.jpg,0.997318027,0.969519487,0.203375491,0.99077616,0.844573423,0.997294803,2.549344773,40
1037,1027.jpg,0.995924838,0.974997769,0.214979627,0.985584957,0.792730778,0.992829258,3.222623363,70
1038,1963.jpg,0.995444623,0.980800561,0.199157665,0.984171351,0.536955549,0.991890315,3.807578799,70
1039,356.jpg,0.999656718,0.999026496,0.110833635,0.999498071,0.967607289,0.999406765,0.566596746,85
1040,260.jpg,0.997156056,0.98549067,0.178201723,0.995454297,0.893767633,0.995910856,0.969785885,70
1041,318.jpg,1,1,0,1,1,1,0,100
1042,1823.jpg,0.999493319,0.997256752,0.13954331,0.998223483,0.946169734,0.999269862,1.432954141,70
1043,1843.jpg,0.999127228,0.995090305,0.159460536,0.997119265,0.920236193,0.998614684,1.397572242,60
1044,237.jpg,0.994617763,0.984369559,0.226807264,0.987594756,0.825451357,0.991663757,1.538212909,60
1045,1932.jpg,0.994831044,0.990551583,0.185068021,0.943465885,0.678044436,0.993347969,1.70847508,70
1046,1630.jpg,0.987113079,0.958953803,0.277459409,0.979328132,0.473358248,0.983559267,4.186849452,60
1047,333.jpg,1,1,0,1,1,1,0,100
1048,731.jpg,1,1,0,1,1,1,0,100
1049,1573.jpg,0.993794534,0.963120964,0.252906316,0.975916043,0.661180333,0.986140202,2.611845915,60
1050,401.jpg,0.99994981,0.99989478,0.064237811,0.999938504,0.995988496,0.999941976,0.673161467,55
1051,568.jpg,1,1,0,1,1,1,0,100
1052,1519.jpg,0.996357081,0.970682385,0.210290303,0.985717814,0.831317829,0.993694917,1.288921826,60
1053,1510.jpg,0.995828538,0.98295695,0.216685999,0.987826192,0.683802028,0.994826933,3.389865984,60
1054,1782.jpg,0.996598052,0.983183927,0.214681224,0.98664645,0.87925815,0.99108417,0.906637204,75
1055,397.jpg,1,1,0,1,1,1,0,100
1056,1271.jpg,0.998887862,0.990502918,0.159051995,0.996266971,0.92473778,0.998327479,0.61739773,60
1057,328.jpg,1,1,0,1,1,1,0,100
1058,830.jpg,1,1,0,1,1,1,0,100
1059,1228.jpg,0.993344824,0.94658528,0.232482112,0.98390929,0.60027157,0.991454807,4.949533973,60
1060,1092.jpg,0.998971304,0.994175752,0.153768588,0.997005974,0.927708914,0.998461362,0.583135019,60
1061,1838.jpg,0.99951587,0.997098096,0.1305068,0.998380654,0.970393079,0.99930024,0.921837996,70
1062,362.jpg,0.997771875,0.994701556,0.178450404,0.996652168,0.884435094,0.99570546,0.889746176,70
1063,445.jpg,1,1,0,1,1,1,0,100
1064,894.jpg,1,1,0,1,1,1,0,100
1065,1403.jpg,0.987017314,0.912053593,0.285597564,0.966225314,0.516948738,0.982162308,6.508841339,70
1066,2103.jpg,0.991637504,0.953886463,0.265938336,0.972403114,0.651647133,0.986951075,4.538424872,70
1067,2194.jpg,0.999378837,0.996480203,0.134580614,0.998795914,0.963918857,0.99953011,1.879422177,60
1068,365.jpg,0.996490927,0.98112251,0.215786915,0.986292175,0.718713953,0.993596767,1.243329495,70
1069,1344.jpg,0.992300155,0.963341117,0.252025432,0.976377602,0.741684639,0.986494967,2.401478518,70
1070,550.jpg,1,1,0,1,1,1,0,100
1071,657.jpg,0.999524543,0.998341956,0.119122554,0.999203663,0.860994401,0.998729785,0.348443405,90
1072,838.jpg,1,1,0,1,1,1,0,100
1073,490.jpg,0.995991951,0.988194158,0.21377778,0.990585634,0.84827547,0.993716273,1.387705475,60
1074,289.jpg,1,1,0,1,1,1,0,100
1075,676.jpg,1,1,0,1,1,1,0,100
1076,264.jpg,0.996362766,0.982552443,0.206212292,0.989111623,0.769999836,0.995565726,1.881559688,60
1077,631.jpg,1,1,0,1,1,1,0,100
1078,1877.jpg,0.999253547,0.995454717,0.137997735,0.998229661,0.961680525,0.999237573,1.017318955,50
1079,1560.jpg,0.996715112,0.972230379,0.211161133,0.987138629,0.682173874,0.993039217,2.13253505,55
1080,779.jpg,0.997717978,0.995709747,0.178655399,0.996099508,0.907325459,0.995248295,0.743497438,85
1081,1864.jpg,0.999393132,0.996555357,0.130367072,0.998522566,0.965492764,0.999375477,1.81173491,50
1082,495.jpg,0.998194065,0.991200737,0.179087839,0.995429148,0.89641507,0.998046804,3.834423882,60
1083,2016.jpg,0.995020449,0.967937145,0.237454929,0.981253521,0.761351751,0.990172298,1.74124673,65
1084,660.jpg,1,1,0,1,1,1,0,100
1085,2153.jpg,0.990676626,0.949724651,0.274202011,0.973267245,0.675587139,0.986942425,4.249115178,60
1086,515.jpg,0.997657093,0.986666878,0.180341295,0.992033775,0.830768597,0.996678982,1.702990626,85
1087,1319.jpg,0.992762941,0.953738607,0.265406282,0.973552529,0.771308137,0.986341744,3.536616354,70
1088,1967.jpg,0.994430942,0.954302629,0.243522752,0.978456101,0.778737116,0.989428932,3.448632008,60
1089,1038.jpg,0.995035369,0.989859219,0.197758985,0.989235686,0.837215055,0.992840803,0.840519418,60
1090,594.jpg,0.99752867,0.994443467,0.181834437,0.996237279,0.845184863,0.995513995,1.137568962,80
1091,1835.jpg,0.998657713,0.992475399,0.171232901,0.996208882,0.927868085,0.998485396,2.602918229,60
1092,492.jpg,0.990416859,0.942089106,0.265367076,0.970036144,0.677202614,0.984018091,3.760331618,55
1093,913.jpg,0.998543372,0.993543466,0.160860767,0.996538493,0.927603016,0.997995916,0.700270761,70
1094,1010.jpg,0.999706521,0.999742698,0.088170993,0.999869641,0.953032617,0.999610949,0.238823257,70
1095,789.jpg,0.994286577,0.987297383,0.219513626,0.990782125,0.731866045,0.992803148,1.479182765,60
1096,368.jpg,0.997427322,0.995292369,0.178108471,0.995798839,0.859635152,0.995174155,1.162771151,80
1097,256.jpg,1,1,0,1,1,1,0,100
1098,374.jpg,0.998205448,0.994553152,0.175175842,0.996250644,0.9088648,0.995391033,0.627681703,80
1099,1218.jpg,0.992903485,0.953965156,0.258503397,0.974401013,0.70177387,0.987164258,4.421244852,70
1100,502.jpg,0.998412171,0.988496341,0.173405732,0.995082338,0.930569963,0.998159289,2.093436299,50
1101,567.jpg,1,1,0,1,1,1,0,100
1102,864.jpg,0.997487696,0.993338182,0.182491491,0.993151664,0.788253511,0.996149079,2.47399738,80
1103,195.jpg,0.996079791,0.991650192,0.193277141,0.99501788,0.773949397,0.993794244,1.326732768,60
1104,106.jpg,0.994908428,0.971738868,0.241921257,0.983232845,0.81240828,0.991938197,1.521098931,60
1105,765.jpg,0.997107074,0.986282198,0.182931488,0.995769989,0.829505282,0.995259697,1.312153607,70
1106,2108.jpg,0.991912238,0.95649552,0.26810909,0.972972754,0.656238766,0.98723695,3.318476827,65
1107,169.jpg,0.999313861,0.995655499,0.140555537,0.998495696,0.925718632,0.999130714,0.330682256,70
1108,1762.jpg,0.984896218,0.910611117,0.293747867,0.958576527,0.521782572,0.979482337,5.095573057,65
1109,853.jpg,1,1,0,1,1,1,0,100
1110,732.jpg,1,1,0,1,1,1,0,100
1111,1697.jpg,0.997237952,0.98253069,0.219047094,0.98688598,0.849387657,0.991892062,0.807274122,80
1112,1201.jpg,0.988809964,0.932591802,0.272901348,0.969665314,0.515717044,0.98358168,6.863450393,70
1113,1496.jpg,0.998890229,0.991866332,0.165802645,0.996197521,0.939990846,0.998756146,0.497525176,60
1114,84.jpg,1,1,0,1,1,1,0,100
1115,1637.jpg,0.999979598,0.999961948,0.064742338,0.999935344,0.99435729,0.99994286,0.024296731,80
